Time	Amp	Volt	AH	Temp_1		
3681	12.5	1.95	12.7	32.5	
3691	12.5	1.95	12.8	32.5	
3701	12.5	1.96	12.8	32.5	
3711	12.5	1.95	12.8	32.5	
3721	12.5	1.96	12.9	32	
3731	12.5	1.96	12.9	32.5	
3741	12.5	1.95	12.9	32	
3751	12.5	1.95	13	32.5	
3761	12.5	1.95	13	32.5	
3771	12.5	1.96	13	32.5	
3781	12.5	1.96	13.1	32.5	
3791	12.5	1.96	13.1	32.5	
3801	12.5	1.96	13.1	32.5	
3811	12.5	1.96	13.2	32	
3821	12.5	1.96	13.2	32.5	
3831	12.5	1.96	13.2	32.5	
3841	12.5	1.96	13.3	32.5	
3851	12.5	1.96	13.3	32.5	
3861	12.5	1.96	13.4	32	
3871	12.5	1.96	13.4	32.5	
3881	12.5	1.96	13.4	32.5	
3891	12.5	1.96	13.5	32.5	
3901	12.5	1.96	13.5	32.5	
3911	12.5	1.96	13.5	32.5	
3921	12.5	1.95	13.6	32.5	
3931	12.5	1.96	13.6	32.5	
3941	12.5	1.96	13.6	32.5	
3951	12.5	1.96	13.7	32.5	
3961	12.5	1.96	13.7	32.5	
3971	12.5	1.96	13.7	32.5	
3981	12.5	1.96	13.8	32.5	
3991	12.5	1.96	13.8	32.5	
4001	12.5	1.96	13.8	32.5	
4011	12.5	1.96	13.9	32.5	
4021	12.5	1.96	13.9	32.5	
4031	12.5	1.96	13.9	32.5	
4041	12.5	1.96	14	32.5	
4051	12.5	1.96	14	32.5	
4061	12.5	1.96	14	32.5	
4071	12.5	1.96	14.1	32.5	
4081	12.5	1.96	14.1	32.5	
4091	12.5	1.96	14.2	32.5	
4101	12.5	1.96	14.2	32	
4111	12.5	1.96	14.2	32.5	
4121	12.5	1.96	14.3	32.5	
4131	12.5	1.96	14.3	32.5	
4141	12.5	1.96	14.3	32.5	
4151	12.5	1.96	14.4	32.5	
4161	12.5	1.96	14.4	32	
4171	12.5	1.97	14.4	32.5	
4181	12.5	1.97	14.5	32	
4191	12.5	1.96	14.5	32.5	
4201	12.5	1.97	14.5	32.5	
4211	12.5	1.97	14.6	32.5	
4221	12.5	1.97	14.6	32.5	
4231	12.5	1.97	14.6	32.5	
4241	12.5	1.96	14.7	32.5	
4251	12.5	1.97	14.7	32.5	
4261	12.5	1.97	14.7	32.5	
4271	12.5	1.97	14.8	32.5	
4281	12.5	1.97	14.8	32.5	
4291	12.5	1.97	14.8	32.5	
4301	12.5	1.97	14.9	32.5	
4311	12.5	1.97	14.9	32.5	
4321	12.5	1.97	15	32	
4331	12.5	1.97	15	32.5	
4341	12.5	1.97	15	32.5	
4351	12.5	1.97	15.1	32	
4361	12.5	1.97	15.1	32.5	
4371	12.5	1.97	15.1	32.5	
4381	12.5	1.97	15.2	32.5	
4391	12.5	1.97	15.2	32.5	
4401	12.5	1.97	15.2	32.5	
4411	12.5	1.97	15.3	32.5	
4421	12.5	1.97	15.3	32.5	
4431	12.5	1.97	15.3	32.5	
4441	12.5	1.97	15.4	32.5	
4451	12.5	1.97	15.4	32.5	
4461	12.5	1.97	15.4	32.5	
4471	12.5	1.97	15.5	32.5	
4481	12.5	1.97	15.5	32	
4491	12.5	1.97	15.5	32.5	
4501	12.5	1.97	15.6	32.5	
4511	12.5	1.98	15.6	32.5	
4521	12.5	1.97	15.6	32.5	
4531	12.5	1.97	15.7	32.5	
4541	12.5	1.98	15.7	32.5	
4551	12.5	1.97	15.7	32	
4561	12.5	1.98	15.8	32.5	
4571	12.5	1.98	15.8	32.5	
4581	12.5	1.98	15.9	32.5	
4591	12.5	1.98	15.9	32.5	
4601	12.5	1.98	15.9	32.5	
4611	12.5	1.98	16	32.5	
4621	12.5	1.98	16	32.5	
4631	12.5	1.98	16	32.5	
4641	12.5	1.98	16.1	32.5	
4651	12.5	1.98	16.1	32.5	
4661	12.5	1.98	16.1	32.5	
4671	12.5	1.98	16.2	32.5	
4681	12.5	1.98	16.2	32.5	
4691	12.5	1.98	16.2	32.5	
4701	12.5	1.98	16.3	32.5	
4711	12.5	1.98	16.3	32.5	
4721	12.5	1.98	16.3	32	
4731	12.5	1.99	16.4	32.5	
4741	12.5	1.98	16.4	32.5	
4751	12.5	1.98	16.4	32.5	
4761	12.5	1.98	16.5	32.5	
4771	12.5	1.98	16.5	32.5	
4781	12.5	1.98	16.5	32.5	
4791	12.5	1.99	16.6	32.5	
4801	12.5	1.99	16.6	32.5	
4811	12.5	1.99	16.7	32.5	
4821	12.5	1.98	16.7	32.5	
4831	12.5	1.99	16.7	32.5	
4841	12.5	1.99	16.8	32.5	
4851	12.5	1.99	16.8	32.5	
4861	12.5	1.99	16.8	32.5	
4871	12.5	1.99	16.9	32.5	
4881	12.5	1.99	16.9	32.5	
4891	12.5	1.99	16.9	32.5	
4901	12.5	1.99	17	32.5	
4911	12.5	1.99	17	32.5	
4921	12.5	1.99	17	32.5	
4931	12.5	1.99	17.1	32.5	
4941	12.5	1.99	17.1	32.5	
4951	12.5	1.99	17.1	32.5	
4961	12.5	1.99	17.2	32.5	
4971	12.5	1.99	17.2	32	
4981	12.5	1.99	17.2	32.5	
4991	12.5	1.99	17.3	32.5	
5001	12.5	2	17.3	32	
5011	12.5	2	17.3	32.5	
5021	12.5	2	17.4	32.5	
5031	12.5	2	17.4	32.5	
5041	12.5	2	17.5	32.5	
5051	12.5	2	17.5	32.5	
5061	12.5	2	17.5	32.5	
5071	12.5	2	17.6	32.5	
5081	12.5	2	17.6	32.5	
5091	12.5	2	17.6	32	
5101	12.5	2	17.7	32.5	
5111	12.5	2	17.7	32.5	
5121	12.5	2	17.7	32.5	
5131	12.5	2	17.8	32.5	
5141	12.5	2.01	17.8	32.5	
5151	12.5	2	17.8	32.5	
5161	12.5	2.01	17.9	32.5	
5171	12.5	2.01	17.9	32.5	
5181	12.5	2.01	17.9	32.5	
5191	12.5	2.01	18	32.5	
5201	12.5	2.01	18	32.5	
5211	12.5	2.01	18	32.5	
5221	12.5	2.01	18.1	32.5	
5231	12.5	2.01	18.1	32.5	
5241	12.5	2.01	18.1	32.5	
5251	12.5	2.01	18.2	32.5	
5261	12.5	2.01	18.2	32.5	
5271	12.5	2.01	18.2	32.5	
5281	12.5	2.01	18.3	32.5	
5291	12.5	2.02	18.3	32.5	
5301	12.5	2.02	18.4	32.5	
5311	12.5	2.02	18.4	32.5	
5321	12.5	2.02	18.4	32.5	
5331	12.5	2.02	18.5	32.5	
5341	12.5	2.02	18.5	32.5	
5351	12.5	2.02	18.5	32.5	
5361	12.5	2.02	18.6	32.5	
5371	12.5	2.02	18.6	32.5	
5381	12.5	2.02	18.6	32.5	
5391	12.5	2.02	18.7	32.5	
5401	12.5	2.02	18.7	32.5	
5411	12.5	2.02	18.7	32.5	
5421	12.5	2.02	18.8	32.5	
